item_index,file_id,label,name,color_slot,color_id,color_label,color_name,rgb_hex,physical_archives,status
277,317,bd_stagedress,stage-performer dress,7,88,dark_gray,Dark gray,4D4D4D,body_body317,rendered
278,318,bd_belt_suits,belted shirt,0,51,cadetblue,CadetBlue,5F9EA0,body_body318,rendered
278,318,bd_belt_suits,belted shirt,1,80,deep_reddish_brown,Deep reddish brown,560000,body_body318,rendered
278,318,bd_belt_suits,belted shirt,2,76,dark_amber,Dark amber,624806,body_body318,rendered
278,318,bd_belt_suits,belted shirt,3,89,very_dark_gray,Very dark gray,333333,body_body318,rendered
278,318,bd_belt_suits,belted shirt,4,84,white,White,FFFFFF,body_body318,rendered
278,318,bd_belt_suits,belted shirt,5,62,lime,Lime,00FF00,body_body318,rendered
278,318,bd_belt_suits,belted shirt,6,5,yellow,Yellow,FFFF00,body_body318,rendered
278,318,bd_belt_suits,belted shirt,7,53,cyan,Cyan,00FFFF,body_body318,rendered
279,319,bd_fur_dress,bolero & dress,0,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body319,rendered
279,319,bd_fur_dress,bolero & dress,1,91,black,Black,000000,body_body319,rendered
279,319,bd_fur_dress,bolero & dress,2,8,salmon,Salmon,FA8072,body_body319,rendered
279,319,bd_fur_dress,bolero & dress,3,52,steelblue,SteelBlue,4682B4,body_body319,rendered
279,319,bd_fur_dress,bolero & dress,4,11,orange,Orange,FFA500,body_body319,rendered
279,319,bd_fur_dress,bolero & dress,5,61,chartreuse,Chartreuse,7FFF00,body_body319,rendered
279,319,bd_fur_dress,bolero & dress,6,41,deepskyblue,DeepSkyBlue,00BFFF,body_body319,rendered
279,319,bd_fur_dress,bolero & dress,7,19,darkred,DarkRed,8B0000,body_body319,rendered
280,320,bd_marbledot,marble-dots shirt,0,88,dark_gray,Dark gray,4D4D4D,body_body320,rendered
280,320,bd_marbledot,marble-dots shirt,1,11,orange,Orange,FFA500,body_body320,rendered
280,320,bd_marbledot,marble-dots shirt,2,18,moderate_red,Moderate red,CB0F0F,body_body320,rendered
280,320,bd_marbledot,marble-dots shirt,3,49,paleturquoise,PaleTurquoise,AFEEEE,body_body320,rendered
280,320,bd_marbledot,marble-dots shirt,4,60,greenyellow,GreenYellow,ADFF2F,body_body320,rendered
280,320,bd_marbledot,marble-dots shirt,5,91,black,Black,000000,body_body320,rendered
280,320,bd_marbledot,marble-dots shirt,6,37,darkmagenta,DarkMagenta,8B008B,body_body320,rendered
280,320,bd_marbledot,marble-dots shirt,7,45,blue,Blue,0000FF,body_body320,rendered
281,321,bd_color_pants,colorful pants,0,55,darkcyan,DarkCyan,008B8B,body_body321,rendered
281,321,bd_color_pants,colorful pants,1,17,orangered,OrangeRed,FF4500,body_body321,rendered
281,321,bd_color_pants,colorful pants,2,38,deep_magenta,Deep magenta,5C005C,body_body321,rendered
281,321,bd_color_pants,colorful pants,3,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body321,rendered
281,321,bd_color_pants,colorful pants,4,60,greenyellow,GreenYellow,ADFF2F,body_body321,rendered
281,321,bd_color_pants,colorful pants,5,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body321,rendered
281,321,bd_color_pants,colorful pants,6,22,lightcoral,LightCoral,F08080,body_body321,rendered
281,321,bd_color_pants,colorful pants,7,84,white,White,FFFFFF,body_body321,rendered
282,322,bd_hakama3,,0,53,cyan,Cyan,00FFFF,,missing_physical_asset
282,322,bd_hakama3,,1,16,red,Red,FF0000,,missing_physical_asset
282,322,bd_hakama3,,2,90,very_dark_gray_2,Very dark gray 2,232323,,missing_physical_asset
282,322,bd_hakama3,,3,87,gray,Gray,808080,,missing_physical_asset
282,322,bd_hakama3,,4,56,deep_cyan_2,Deep cyan 2,004240,,missing_physical_asset
282,322,bd_hakama3,,5,73,goldenrod,Goldenrod,DAA520,,missing_physical_asset
282,322,bd_hakama3,,6,48,deep_blue,Deep blue,000054,,missing_physical_asset
282,322,bd_hakama3,,7,23,very_light_crimson,Very light crimson,FF82AB,,missing_physical_asset
283,323,bd_wrap_onep,wrap dress,0,51,cadetblue,CadetBlue,5F9EA0,body_body323,rendered
283,323,bd_wrap_onep,wrap dress,1,9,coral,Coral,FF7F50,body_body323,rendered
283,323,bd_wrap_onep,wrap dress,2,70,rosybrown,RosyBrown,BC8F8F,body_body323,rendered
283,323,bd_wrap_onep,wrap dress,3,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body323,rendered
283,323,bd_wrap_onep,wrap dress,4,48,deep_blue,Deep blue,000054,body_body323,rendered
283,323,bd_wrap_onep,wrap dress,5,64,mediumseagreen,MediumSeaGreen,3CB371,body_body323,rendered
283,323,bd_wrap_onep,wrap dress,6,91,black,Black,000000,body_body323,rendered
283,323,bd_wrap_onep,wrap dress,7,36,indigo,Indigo,4B0082,body_body323,rendered
284,324,bd_leatherjacket_parka,leather blazer & hoodie,0,37,darkmagenta,DarkMagenta,8B008B,body_body324,rendered
284,324,bd_leatherjacket_parka,leather blazer & hoodie,1,6,gold,Gold,FFD700,body_body324,rendered
284,324,bd_leatherjacket_parka,leather blazer & hoodie,2,55,darkcyan,DarkCyan,008B8B,body_body324,rendered
284,324,bd_leatherjacket_parka,leather blazer & hoodie,3,69,very_deep_green,Very deep green,003300,body_body324,rendered
284,324,bd_leatherjacket_parka,leather blazer & hoodie,4,82,dark_gamboge,Dark gamboge,452F12,body_body324,rendered
284,324,bd_leatherjacket_parka,leather blazer & hoodie,5,84,white,White,FFFFFF,body_body324,rendered
284,324,bd_leatherjacket_parka,leather blazer & hoodie,6,19,darkred,DarkRed,8B0000,body_body324,rendered
284,324,bd_leatherjacket_parka,leather blazer & hoodie,7,61,chartreuse,Chartreuse,7FFF00,body_body324,rendered
285,325,bd_camouflage_T,camo trousers,0,1,ivory,Ivory,FFFFF0,body_body325,rendered
285,325,bd_camouflage_T,camo trousers,1,19,darkred,DarkRed,8B0000,body_body325,rendered
285,325,bd_camouflage_T,camo trousers,2,55,darkcyan,DarkCyan,008B8B,body_body325,rendered
285,325,bd_camouflage_T,camo trousers,3,63,limegreen,LimeGreen,32CD32,body_body325,rendered
285,325,bd_camouflage_T,camo trousers,4,70,rosybrown,RosyBrown,BC8F8F,body_body325,rendered
285,325,bd_camouflage_T,camo trousers,5,73,goldenrod,Goldenrod,DAA520,body_body325,rendered
285,325,bd_camouflage_T,camo trousers,6,91,black,Black,000000,body_body325,rendered
285,325,bd_camouflage_T,camo trousers,7,37,darkmagenta,DarkMagenta,8B008B,body_body325,rendered
286,326,bd_vallerino,ballerino costume,0,73,goldenrod,Goldenrod,DAA520,body_body326,rendered
286,326,bd_vallerino,ballerino costume,1,8,salmon,Salmon,FA8072,body_body326,rendered
286,326,bd_vallerino,ballerino costume,2,32,mediumpurple,MediumPurple,9370DB,body_body326,rendered
286,326,bd_vallerino,ballerino costume,3,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body326,rendered
286,326,bd_vallerino,ballerino costume,4,64,mediumseagreen,MediumSeaGreen,3CB371,body_body326,rendered
286,326,bd_vallerino,ballerino costume,5,88,dark_gray,Dark gray,4D4D4D,body_body326,rendered
286,326,bd_vallerino,ballerino costume,6,80,deep_reddish_brown,Deep reddish brown,560000,body_body326,rendered
286,326,bd_vallerino,ballerino costume,7,13,luminous_vivid_orange,Luminous vivid orange,FF6600,body_body326,rendered
287,327,bd_half_suit,,0,86,darkgray,DarkGray,A9A9A9,body_body327F,rendered
287,327,bd_half_suit,,1,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body327F,rendered
287,327,bd_half_suit,,2,82,dark_gamboge,Dark gamboge,452F12,body_body327F,rendered
287,327,bd_half_suit,,3,91,black,Black,000000,body_body327F,rendered
287,327,bd_half_suit,,4,5,yellow,Yellow,FFFF00,body_body327F,rendered
287,327,bd_half_suit,,5,31,plum,Plum,DDA0DD,body_body327F,rendered
287,327,bd_half_suit,,6,84,white,White,FFFFFF,body_body327F,rendered
288,328,bd_sleeveless,sleeveless shirt,0,85,lightgrey,LightGrey,D3D3D3,body_body328,rendered
288,328,bd_sleeveless,sleeveless shirt,1,6,gold,Gold,FFD700,body_body328,rendered
288,328,bd_sleeveless,sleeveless shirt,2,23,very_light_crimson,Very light crimson,FF82AB,body_body328,rendered
288,328,bd_sleeveless,sleeveless shirt,3,41,deepskyblue,DeepSkyBlue,00BFFF,body_body328,rendered
288,328,bd_sleeveless,sleeveless shirt,4,37,darkmagenta,DarkMagenta,8B008B,body_body328,rendered
288,328,bd_sleeveless,sleeveless shirt,5,62,lime,Lime,00FF00,body_body328,rendered
288,328,bd_sleeveless,sleeveless shirt,6,16,red,Red,FF0000,body_body328,rendered
288,328,bd_sleeveless,sleeveless shirt,7,73,goldenrod,Goldenrod,DAA520,body_body328,rendered
289,329,bd_soccerT,soccer shirt,0,47,darkblue_2,DarkBlue_2,1E1E4C,body_body329,rendered
289,329,bd_soccerT,soccer shirt,1,59,light_brilliant_yellow_lime,Light brilliant yellow lime,E7FF33,body_body329,rendered
289,329,bd_soccerT,soccer shirt,2,56,deep_cyan_2,Deep cyan 2,004240,body_body329,rendered
289,329,bd_soccerT,soccer shirt,3,84,white,White,FFFFFF,body_body329,rendered
289,329,bd_soccerT,soccer shirt,4,52,steelblue,SteelBlue,4682B4,body_body329,rendered
289,329,bd_soccerT,soccer shirt,5,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body329,rendered
289,329,bd_soccerT,soccer shirt,6,26,deeppink,DeepPink,FF1493,body_body329,rendered
289,329,bd_soccerT,soccer shirt,7,16,red,Red,FF0000,body_body329,rendered
290,330,bd_figureskate,ice-skating costume,0,54,darkturquoise,DarkTurquoise,00CED1,body_body330,rendered
290,330,bd_figureskate,ice-skating costume,1,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body330,rendered
290,330,bd_figureskate,ice-skating costume,2,73,goldenrod,Goldenrod,DAA520,body_body330,rendered
290,330,bd_figureskate,ice-skating costume,3,26,deeppink,DeepPink,FF1493,body_body330,rendered
290,330,bd_figureskate,ice-skating costume,4,63,limegreen,LimeGreen,32CD32,body_body330,rendered
290,330,bd_figureskate,ice-skating costume,5,16,red,Red,FF0000,body_body330,rendered
290,330,bd_figureskate,ice-skating costume,6,45,blue,Blue,0000FF,body_body330,rendered
290,330,bd_figureskate,ice-skating costume,7,87,gray,Gray,808080,body_body330,rendered
291,331,bd_officework,office outfit,0,86,darkgray,DarkGray,A9A9A9,body_body331,rendered
291,331,bd_officework,office outfit,1,16,red,Red,FF0000,body_body331,rendered
291,331,bd_officework,office outfit,2,33,mediumslateblue,MediumSlateBlue,7B68EE,body_body331,rendered
291,331,bd_officework,office outfit,3,55,darkcyan,DarkCyan,008B8B,body_body331,rendered
291,331,bd_officework,office outfit,4,63,limegreen,LimeGreen,32CD32,body_body331,rendered
291,331,bd_officework,office outfit,5,5,yellow,Yellow,FFFF00,body_body331,rendered
291,331,bd_officework,office outfit,6,26,deeppink,DeepPink,FF1493,body_body331,rendered
291,331,bd_officework,office outfit,7,45,blue,Blue,0000FF,body_body331,rendered
292,332,bd_dirndl,alpine dress,0,16,red,Red,FF0000,body_body332,rendered
292,332,bd_dirndl,alpine dress,1,25,light_brilliant_crimson,Light brilliant crimson,FF4C87,body_body332,rendered
292,332,bd_dirndl,alpine dress,2,41,deepskyblue,DeepSkyBlue,00BFFF,body_body332,rendered
292,332,bd_dirndl,alpine dress,3,68,darkgreen,DarkGreen,006400,body_body332,rendered
292,332,bd_dirndl,alpine dress,4,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body332,rendered
292,332,bd_dirndl,alpine dress,5,87,gray,Gray,808080,body_body332,rendered
292,332,bd_dirndl,alpine dress,6,47,darkblue_2,DarkBlue_2,1E1E4C,body_body332,rendered
292,332,bd_dirndl,alpine dress,7,80,deep_reddish_brown,Deep reddish brown,560000,body_body332,rendered
293,333,bd_border_pleated,shirt & skirt,0,1,ivory,Ivory,FFFFF0,body_body333,rendered
293,333,bd_border_pleated,shirt & skirt,1,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body333,rendered
293,333,bd_border_pleated,shirt & skirt,2,19,darkred,DarkRed,8B0000,body_body333,rendered
293,333,bd_border_pleated,shirt & skirt,3,25,light_brilliant_crimson,Light brilliant crimson,FF4C87,body_body333,rendered
293,333,bd_border_pleated,shirt & skirt,4,38,deep_magenta,Deep magenta,5C005C,body_body333,rendered
293,333,bd_border_pleated,shirt & skirt,5,46,darkblue,DarkBlue,00008B,body_body333,rendered
293,333,bd_border_pleated,shirt & skirt,6,69,very_deep_green,Very deep green,003300,body_body333,rendered
293,333,bd_border_pleated,shirt & skirt,7,90,very_dark_gray_2,Very dark gray 2,232323,body_body333,rendered
294,334,bd_tweed_onep,tweed dress,0,13,luminous_vivid_orange,Luminous vivid orange,FF6600,body_body334,rendered
294,334,bd_tweed_onep,tweed dress,1,4,light_brilliant_amber_yellow,Light brilliant amber yellow,FFEC65,body_body334,rendered
294,334,bd_tweed_onep,tweed dress,2,44,moderate_blue,Moderate blue,323296,body_body334,rendered
294,334,bd_tweed_onep,tweed dress,3,64,mediumseagreen,MediumSeaGreen,3CB371,body_body334,rendered
294,334,bd_tweed_onep,tweed dress,4,78,brown,Brown,A52A2A,body_body334,rendered
294,334,bd_tweed_onep,tweed dress,5,29,mediumvioletred,MediumVioletRed,C71585,body_body334,rendered
294,334,bd_tweed_onep,tweed dress,6,56,deep_cyan_2,Deep cyan 2,004240,body_body334,rendered
294,334,bd_tweed_onep,tweed dress,7,40,lightskyblue,LightSkyBlue,87CEFA,body_body334,rendered
295,335,bd_goalkeeper,goalkeeper uniform,0,68,darkgreen,DarkGreen,006400,body_body335,rendered
295,335,bd_goalkeeper,goalkeeper uniform,1,11,orange,Orange,FFA500,body_body335,rendered
295,335,bd_goalkeeper,goalkeeper uniform,2,16,red,Red,FF0000,body_body335,rendered
295,335,bd_goalkeeper,goalkeeper uniform,3,26,deeppink,DeepPink,FF1493,body_body335,rendered
295,335,bd_goalkeeper,goalkeeper uniform,4,36,indigo,Indigo,4B0082,body_body335,rendered
295,335,bd_goalkeeper,goalkeeper uniform,5,46,darkblue,DarkBlue,00008B,body_body335,rendered
295,335,bd_goalkeeper,goalkeeper uniform,6,61,chartreuse,Chartreuse,7FFF00,body_body335,rendered
295,335,bd_goalkeeper,goalkeeper uniform,7,89,very_dark_gray,Very dark gray,333333,body_body335,rendered
296,336,bd_oni,,0,16,red,Red,FF0000,body_body336F,rendered
296,336,bd_oni,,1,91,black,Black,000000,body_body336F,rendered
296,336,bd_oni,,2,71,burlywood,BurlyWood,DEB887,body_body336F,rendered
296,336,bd_oni,,3,41,deepskyblue,DeepSkyBlue,00BFFF,body_body336F,rendered
296,336,bd_oni,,4,23,very_light_crimson,Very light crimson,FF82AB,body_body336F,rendered
296,336,bd_oni,,5,46,darkblue,DarkBlue,00008B,body_body336F,rendered
296,336,bd_oni,,6,79,saddlebrown,SaddleBrown,8B4513,body_body336F,rendered
296,336,bd_oni,,7,62,lime,Lime,00FF00,body_body336F,rendered
297,337,bd_frillT,frilled shirt,0,8,salmon,Salmon,FA8072,body_body337,rendered
297,337,bd_frillT,frilled shirt,1,31,plum,Plum,DDA0DD,body_body337,rendered
297,337,bd_frillT,frilled shirt,2,40,lightskyblue,LightSkyBlue,87CEFA,body_body337,rendered
297,337,bd_frillT,frilled shirt,3,58,yellowgreen,YellowGreen,9ACD32,body_body337,rendered
297,337,bd_frillT,frilled shirt,4,71,burlywood,BurlyWood,DEB887,body_body337,rendered
297,337,bd_frillT,frilled shirt,5,85,lightgrey,LightGrey,D3D3D3,body_body337,rendered
297,337,bd_frillT,frilled shirt,6,68,darkgreen,DarkGreen,006400,body_body337,rendered
297,337,bd_frillT,frilled shirt,7,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body337,rendered
298,338,bd_crazypattern,crazy-pattern shirt,0,52,steelblue,SteelBlue,4682B4,body_body338,rendered
298,338,bd_crazypattern,crazy-pattern shirt,1,11,orange,Orange,FFA500,body_body338,rendered
298,338,bd_crazypattern,crazy-pattern shirt,2,18,moderate_red,Moderate red,CB0F0F,body_body338,rendered
298,338,bd_crazypattern,crazy-pattern shirt,3,68,darkgreen,DarkGreen,006400,body_body338,rendered
298,338,bd_crazypattern,crazy-pattern shirt,4,73,goldenrod,Goldenrod,DAA520,body_body338,rendered
298,338,bd_crazypattern,crazy-pattern shirt,5,86,darkgray,DarkGray,A9A9A9,body_body338,rendered
298,338,bd_crazypattern,crazy-pattern shirt,6,5,yellow,Yellow,FFFF00,body_body338,rendered
298,338,bd_crazypattern,crazy-pattern shirt,7,91,black,Black,000000,body_body338,rendered
299,339,bd_flower_camisole,flower camisole dress,0,18,moderate_red,Moderate red,CB0F0F,body_body339,rendered
299,339,bd_flower_camisole,flower camisole dress,1,33,mediumslateblue,MediumSlateBlue,7B68EE,body_body339,rendered
299,339,bd_flower_camisole,flower camisole dress,2,55,darkcyan,DarkCyan,008B8B,body_body339,rendered
299,339,bd_flower_camisole,flower camisole dress,3,63,limegreen,LimeGreen,32CD32,body_body339,rendered
299,339,bd_flower_camisole,flower camisole dress,4,73,goldenrod,Goldenrod,DAA520,body_body339,rendered
299,339,bd_flower_camisole,flower camisole dress,5,26,deeppink,DeepPink,FF1493,body_body339,rendered
299,339,bd_flower_camisole,flower camisole dress,6,40,lightskyblue,LightSkyBlue,87CEFA,body_body339,rendered
299,339,bd_flower_camisole,flower camisole dress,7,59,light_brilliant_yellow_lime,Light brilliant yellow lime,E7FF33,body_body339,rendered
300,340,bd_surfing,surfer T-shirt,0,15,indianred,IndianRed,CD5C5C,body_body340,rendered
300,340,bd_surfing,surfer T-shirt,1,35,darkslateblue,DarkSlateBlue,483D8B,body_body340,rendered
300,340,bd_surfing,surfer T-shirt,2,51,cadetblue,CadetBlue,5F9EA0,body_body340,rendered
300,340,bd_surfing,surfer T-shirt,3,76,dark_amber,Dark amber,624806,body_body340,rendered
300,340,bd_surfing,surfer T-shirt,4,91,black,Black,000000,body_body340,rendered
300,340,bd_surfing,surfer T-shirt,5,19,darkred,DarkRed,8B0000,body_body340,rendered
300,340,bd_surfing,surfer T-shirt,6,5,yellow,Yellow,FFFF00,body_body340,rendered
300,340,bd_surfing,surfer T-shirt,7,66,olive,Olive,808000,body_body340,rendered
301,341,bd_border_smock,smock,0,57,palegreen,PaleGreen,98FB98,body_body341,rendered
301,341,bd_border_smock,smock,1,84,white,White,FFFFFF,body_body341,rendered
301,341,bd_border_smock,smock,2,15,indianred,IndianRed,CD5C5C,body_body341,rendered
301,341,bd_border_smock,smock,3,4,light_brilliant_amber_yellow,Light brilliant amber yellow,FFEC65,body_body341,rendered
301,341,bd_border_smock,smock,4,67,darkolivegreen,DarkOliveGreen,556B2F,body_body341,rendered
301,341,bd_border_smock,smock,5,91,black,Black,000000,body_body341,rendered
301,341,bd_border_smock,smock,6,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body341,rendered
301,341,bd_border_smock,smock,7,58,yellowgreen,YellowGreen,9ACD32,body_body341,rendered
302,342,bd_flontribbon,front-tied shirt,0,16,red,Red,FF0000,body_body342,rendered
302,342,bd_flontribbon,front-tied shirt,1,91,black,Black,000000,body_body342,rendered
302,342,bd_flontribbon,front-tied shirt,2,27,very_light_magenta,Very light magenta,FF99FF,body_body342,rendered
302,342,bd_flontribbon,front-tied shirt,3,50,aquamarine,Aquamarine,7FFFD4,body_body342,rendered
302,342,bd_flontribbon,front-tied shirt,4,12,light_brilliant_amber,Light brilliant amber,FFC950,body_body342,rendered
302,342,bd_flontribbon,front-tied shirt,5,85,lightgrey,LightGrey,D3D3D3,body_body342,rendered
302,342,bd_flontribbon,front-tied shirt,6,55,darkcyan,DarkCyan,008B8B,body_body342,rendered
302,342,bd_flontribbon,front-tied shirt,7,6,gold,Gold,FFD700,body_body342,rendered
303,343,bd_summerknit,summer ensemble,0,91,black,Black,000000,body_body343,rendered
303,343,bd_summerknit,summer ensemble,1,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body343,rendered
303,343,bd_summerknit,summer ensemble,2,32,mediumpurple,MediumPurple,9370DB,body_body343,rendered
303,343,bd_summerknit,summer ensemble,3,66,olive,Olive,808000,body_body343,rendered
303,343,bd_summerknit,summer ensemble,4,8,salmon,Salmon,FA8072,body_body343,rendered
303,343,bd_summerknit,summer ensemble,5,19,darkred,DarkRed,8B0000,body_body343,rendered
303,343,bd_summerknit,summer ensemble,6,77,chocolate,Chocolate,D2691E,body_body343,rendered
303,343,bd_summerknit,summer ensemble,7,55,darkcyan,DarkCyan,008B8B,body_body343,rendered
304,344,bd_command_sweater,commando sweater,0,11,orange,Orange,FFA500,body_body344,rendered
304,344,bd_command_sweater,commando sweater,1,16,red,Red,FF0000,body_body344,rendered
304,344,bd_command_sweater,commando sweater,2,48,deep_blue,Deep blue,000054,body_body344,rendered
304,344,bd_command_sweater,commando sweater,3,84,white,White,FFFFFF,body_body344,rendered
304,344,bd_command_sweater,commando sweater,4,91,black,Black,000000,body_body344,rendered
304,344,bd_command_sweater,commando sweater,5,54,darkturquoise,DarkTurquoise,00CED1,body_body344,rendered
304,344,bd_command_sweater,commando sweater,6,37,darkmagenta,DarkMagenta,8B008B,body_body344,rendered
304,344,bd_command_sweater,commando sweater,7,68,darkgreen,DarkGreen,006400,body_body344,rendered
305,345,bd_sweets,dessert T-shirt,0,43,royalblue,RoyalBlue,4169E1,body_body345,rendered
305,345,bd_sweets,dessert T-shirt,1,87,gray,Gray,808080,body_body345,rendered
305,345,bd_sweets,dessert T-shirt,2,6,gold,Gold,FFD700,body_body345,rendered
305,345,bd_sweets,dessert T-shirt,3,69,very_deep_green,Very deep green,003300,body_body345,rendered
305,345,bd_sweets,dessert T-shirt,4,37,darkmagenta,DarkMagenta,8B008B,body_body345,rendered
305,345,bd_sweets,dessert T-shirt,5,62,lime,Lime,00FF00,body_body345,rendered
305,345,bd_sweets,dessert T-shirt,6,73,goldenrod,Goldenrod,DAA520,body_body345,rendered
305,345,bd_sweets,dessert T-shirt,7,91,black,Black,000000,body_body345,rendered
306,346,bd_quilting,quilted coat,0,47,darkblue_2,DarkBlue_2,1E1E4C,body_body346,rendered
306,346,bd_quilting,quilted coat,1,82,dark_gamboge,Dark gamboge,452F12,body_body346,rendered
306,346,bd_quilting,quilted coat,2,38,deep_magenta,Deep magenta,5C005C,body_body346,rendered
306,346,bd_quilting,quilted coat,3,51,cadetblue,CadetBlue,5F9EA0,body_body346,rendered
306,346,bd_quilting,quilted coat,4,11,orange,Orange,FFA500,body_body346,rendered
306,346,bd_quilting,quilted coat,5,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body346,rendered
306,346,bd_quilting,quilted coat,6,9,coral,Coral,FF7F50,body_body346,rendered
306,346,bd_quilting,quilted coat,7,19,darkred,DarkRed,8B0000,body_body346,rendered
307,347,bd_flower_tunic,flower tunic,0,28,fuchsia,Fuchsia,FF00FF,body_body347,rendered
307,347,bd_flower_tunic,flower tunic,1,13,luminous_vivid_orange,Luminous vivid orange,FF6600,body_body347,rendered
307,347,bd_flower_tunic,flower tunic,2,63,limegreen,LimeGreen,32CD32,body_body347,rendered
307,347,bd_flower_tunic,flower tunic,3,16,red,Red,FF0000,body_body347,rendered
307,347,bd_flower_tunic,flower tunic,4,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body347,rendered
307,347,bd_flower_tunic,flower tunic,5,56,deep_cyan_2,Deep cyan 2,004240,body_body347,rendered
308,348,bd_long_flannel,flannel-shirt maxi dress,0,19,darkred,DarkRed,8B0000,body_body348,rendered
308,348,bd_long_flannel,flannel-shirt maxi dress,1,84,white,White,FFFFFF,body_body348,rendered
308,348,bd_long_flannel,flannel-shirt maxi dress,2,40,lightskyblue,LightSkyBlue,87CEFA,body_body348,rendered
308,348,bd_long_flannel,flannel-shirt maxi dress,3,11,orange,Orange,FFA500,body_body348,rendered
308,348,bd_long_flannel,flannel-shirt maxi dress,4,91,black,Black,000000,body_body348,rendered
308,348,bd_long_flannel,flannel-shirt maxi dress,5,68,darkgreen,DarkGreen,006400,body_body348,rendered
308,348,bd_long_flannel,flannel-shirt maxi dress,6,15,indianred,IndianRed,CD5C5C,body_body348,rendered
308,348,bd_long_flannel,flannel-shirt maxi dress,7,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body348,rendered
309,349,bd_long_denim,long denim skirt,0,68,darkgreen,DarkGreen,006400,body_body349,rendered
309,349,bd_long_denim,long denim skirt,1,91,black,Black,000000,body_body349,rendered
309,349,bd_long_denim,long denim skirt,2,18,moderate_red,Moderate red,CB0F0F,body_body349,rendered
309,349,bd_long_denim,long denim skirt,3,47,darkblue_2,DarkBlue_2,1E1E4C,body_body349,rendered
309,349,bd_long_denim,long denim skirt,4,11,orange,Orange,FFA500,body_body349,rendered
309,349,bd_long_denim,long denim skirt,5,41,deepskyblue,DeepSkyBlue,00BFFF,body_body349,rendered
309,349,bd_long_denim,long denim skirt,6,26,deeppink,DeepPink,FF1493,body_body349,rendered
309,349,bd_long_denim,long denim skirt,7,87,gray,Gray,808080,body_body349,rendered
310,350,bd_stall,stole & leggings,0,85,lightgrey,LightGrey,D3D3D3,body_body350,rendered
310,350,bd_stall,stole & leggings,1,91,black,Black,000000,body_body350,rendered
310,350,bd_stall,stole & leggings,2,70,rosybrown,RosyBrown,BC8F8F,body_body350,rendered
310,350,bd_stall,stole & leggings,3,66,olive,Olive,808000,body_body350,rendered
310,350,bd_stall,stole & leggings,4,9,coral,Coral,FF7F50,body_body350,rendered
310,350,bd_stall,stole & leggings,5,77,chocolate,Chocolate,D2691E,body_body350,rendered
310,350,bd_stall,stole & leggings,6,33,mediumslateblue,MediumSlateBlue,7B68EE,body_body350,rendered
310,350,bd_stall,stole & leggings,7,64,mediumseagreen,MediumSeaGreen,3CB371,body_body350,rendered
311,351,bd_folklore,folklore skirt,0,19,darkred,DarkRed,8B0000,body_body351,rendered
311,351,bd_folklore,folklore skirt,1,39,lightcyan,LightCyan,E0FFFF,body_body351,rendered
311,351,bd_folklore,folklore skirt,2,38,deep_magenta,Deep magenta,5C005C,body_body351,rendered
311,351,bd_folklore,folklore skirt,3,6,gold,Gold,FFD700,body_body351,rendered
311,351,bd_folklore,folklore skirt,4,60,greenyellow,GreenYellow,ADFF2F,body_body351,rendered
311,351,bd_folklore,folklore skirt,5,76,dark_amber,Dark amber,624806,body_body351,rendered
311,351,bd_folklore,folklore skirt,6,83,very_dark_gamboge,Very dark gamboge,332819,body_body351,rendered
311,351,bd_folklore,folklore skirt,7,45,blue,Blue,0000FF,body_body351,rendered
312,352,bd_messenger,messenger uniform,0,1,ivory,Ivory,FFFFF0,body_body352,rendered
312,352,bd_messenger,messenger uniform,1,60,greenyellow,GreenYellow,ADFF2F,body_body352,rendered
312,352,bd_messenger,messenger uniform,2,35,darkslateblue,DarkSlateBlue,483D8B,body_body352,rendered
312,352,bd_messenger,messenger uniform,3,90,very_dark_gray_2,Very dark gray 2,232323,body_body352,rendered
312,352,bd_messenger,messenger uniform,4,64,mediumseagreen,MediumSeaGreen,3CB371,body_body352,rendered
312,352,bd_messenger,messenger uniform,5,11,orange,Orange,FFA500,body_body352,rendered
312,352,bd_messenger,messenger uniform,6,41,deepskyblue,DeepSkyBlue,00BFFF,body_body352,rendered
312,352,bd_messenger,messenger uniform,7,19,darkred,DarkRed,8B0000,body_body352,rendered
313,353,bd_stripe_pullover,striped pullover,0,1,ivory,Ivory,FFFFF0,body_body353,rendered
313,353,bd_stripe_pullover,striped pullover,1,87,gray,Gray,808080,body_body353,rendered
313,353,bd_stripe_pullover,striped pullover,2,41,deepskyblue,DeepSkyBlue,00BFFF,body_body353,rendered
